arraywave1 arraywave2 arraywave3 arraywave4 arraywave5 arraywave6 arraywave7 arraywave8 arraywave9 arraywave10 arraywave11 arraywave12 arraywave13 arraywave14 arraywave15 arraywave16 arraywave17 arraywave18 arraywave19 arraywave20 arraywave21 arraywave22 arraywave23 arraywave24 arraywave25 arraywave26 arraywave27 arraywave28 arraywave29 arraywave30 arraywave31 arraywave32 arraywave33 arraywave34 arraywave35 arraywave36 arraywave37 arraywave38 arraywave39 arraywave40
-0.008056820370257 -0.02191238850355 -0.01723177731037 -0.01160604972392 -0.0111785531044 -0.010453957133 -0.006789173930883 -0.006007553078234 -0.004294290672988 -0.002602307591587 -0.003042761702091 -0.001509317196906 0.001344132237136 0.006096536293626 0.009280206635594 0.009209887124598 0.008338782936335 0.006996562704444 0.005940255708992 0.006844976916909 0.007678080350161 0.006793687585741 0.00500900298357 0.00254227523692 0.00142690341454 0.0006566110532731 0.0004474818706512 0.0005172402597964 0.001798344776034 0.002776679582894 0.003719572210684 0.004828738048673 0.005068197846413 0.005117457360029 0.0009615793824196 -0.001513572409749 -0.002982107922435 -0.001988656818867 0.01311483420432 0.01902524009347
-0.004580569453537 -0.0184220969677 -0.01462518703192 -0.01239616144449 -0.012556550093 -0.009027187712491 -0.005540093407035 -0.00399165879935 -0.00294318748638 -0.003211619332433 -0.002751116175205 -0.001657818909734 0.001460172701627 0.00648782029748 0.009957716800272 0.009646431542933 0.008721170946956 0.006935454905033 0.006829758174717 0.008537063375115 0.009121355600655 0.008179164491594 0.006011999212205 0.003120627719909 0.001191638642922 0.001831327797845 0.002465094206855 0.001600100891665 0.0005684257484972 0.0008830684237182 0.002883112523705 0.003917001653463 0.004382787737995 0.00478943483904 0.003431015182287 -0.001772823743522 -0.00483498070389 -0.002873432822526 0.003565724007785 0.01363509707153
0.0001588677987456 -0.01347638573498 -0.01135568600148 -0.01018074247986 -0.01233951654285 -0.008932055905461 -0.005218487698585 -0.002987871877849 -0.002072387374938 -0.003378939349204 -0.002957211341709 -0.001936045475304 0.002151001710445 0.007244333159178 0.01157426368445 0.01028433255851 0.008305998519063 0.00846023671329 0.008227132260799 0.008639707230031 0.00791953317821 0.007034498266876 0.005085062235594 0.003796063829213 0.002450221450999 0.002545341849327 0.002534375526011 0.001074199797586 -5.366932600737e-05 0.0002013086341321 0.001268654130399 0.00179344182834 0.004035461228341 0.005979145877063 0.005581494886428 0.001211257651448 -0.002813792787492 -0.003067181445658 0.001660949550569 0.008082784712315
-0.005940885283053 -0.009343234822154 -0.009229791350663 -0.00894114933908 -0.01073295529932 -0.009900816716254 -0.006409833207726 -0.003192452713847 -0.003803348634392 -0.00413055671379 -0.002559632062912 -0.001223409548402 0.001542104873806 0.007639648858458 0.01440375205129 0.009968345984817 0.007581311743706 0.009713497012854 0.009399726055562 0.008032253943384 0.006182745099068 0.005856832955033 0.00568242976442 0.003728980198503 0.002619325416163 0.003627715166658 0.002919540274888 0.002094340510666 0.001537720672786 -0.0007262188009918 -0.0006137504242361 0.001585747115314 0.005064892582595 0.007030407898128 0.006712576840073 0.004958962555975 0.002562035806477 0.002018203027546 0.004608017858118 0.00687306560576
-0.01070480979979 -0.008566720411181 -0.008182153105736 -0.008232367224991 -0.008080394938588 -0.008378430269659 -0.006712784990668 -0.00431622331962 -0.003954483661801 -0.003013634122908 -0.002827126532793 -0.001996628474444 0.0001689733471721 0.00385756092146 0.004493617452681 0.004314006306231 0.003104841569439 0.004902703687549 0.006154444534332 0.007071901112795 0.006804530043155 0.007183882407844 0.008106472902 0.006357149221003 0.005691307596862 0.007101148832589 0.008537826128304 0.008374087512493 0.004303195048124 0.004176869988441 0.004635293968022 0.004112740512937 0.005912599153817 0.007547503802925 0.006704993080348 0.007030912674963 0.007404227275401 0.006409129593521 0.008226067759097 0.01471154112369
-0.01249301247299 -0.008005559444427 -0.006774369627237 -0.007619352079928 -0.006916332989931 -0.004692965187132 -0.003484066110104 -0.004819930065423 -0.002468321006745 -0.0009595139417797 -0.0003348514437675 5.286652594805e-06 -0.0001014680601656 0.001557532232255 -0.001952844206244 0.0005562438163906 0.001799052464776 0.00298733683303 0.004341488704085 0.005702478811145 0.007766073103994 0.007756770588458 0.007765647023916 0.006148857995868 0.007597947493196 0.009668015874922 0.01133605465293 0.01078653335571 0.007560022175312 0.008267782628536 0.008598339743912 0.007782562635839 0.006156219635159 0.006417392753065 0.007602462079376 0.007050842046738 0.005974079947919 0.0076151387766 0.01167484838516 0.01864625513554
-0.01077418308705 -0.007315457798541 -0.007313279435039 -0.006592150777578 -0.005425785668194 -0.003058239817619 -0.002196179702878 -0.002465537749231 -0.000949475215748 0.0003139802720398 0.001603511627764 0.001520858611912 0.002183716744184 0.004007909912616 0.004342874512076 0.002708944724873 0.00275093712844 0.004600747488439 0.007583059836179 0.008428003638983 0.009102991782129 0.00772486673668 0.007115877233446 0.007109072525054 0.00879087485373 0.008286307565868 0.008520476520061 0.008365704677999 0.008591553196311 0.007504599634558 0.007148598320782 0.007254325319082 0.006373242475092 0.006377124693245 0.007150537334383 0.007126844488084 0.006317085120827 0.007140189409256 0.01358690392226 0.02191238850355
-0.007532100193202 -0.00836484413594 -0.008513139560819 -0.006986934691668 -0.003804554231465 -0.002721088472754 -0.00193037185818 -0.001107015646994 1.879082992673e-05 0.001060447189957 0.00144121190533 0.001157731050625 0.003170235082507 0.004848992452025 0.004041410051286 0.003254092531279 0.003330994397402 0.005405220203102 0.008463997393847 0.008669096976519 0.009111423045397 0.007667693775147 0.005745873786509 0.008653813973069 0.008785702288151 0.008551612496376 0.008883465081453 0.008355611935258 0.007479307707399 0.007279868237674 0.007636975497007 0.006171653512865 0.005707995034754 0.006369987502694 0.007543982472271 0.007686208002269 0.007442709058523 0.00787621922791 0.01312171388417 0.01947072893381
-0.006976747885346 -0.00800047069788 -0.00692152697593 -0.006641238927841 -0.005940984003246 -0.004256150685251 -0.00315999193117 -0.001752525568008 0.001234402880073 0.003158549312502 0.002513184677809 0.00242302659899 0.002367645967752 0.003426358802244 0.003619950497523 0.005058118142188 0.005657234229147 0.006615308113396 0.007374637294561 0.006213443819433 0.006162653677166 0.005106397438794 0.00472784973681 0.007944997400045 0.008428321219981 0.009259659796953 0.008559522219002 0.009123744443059 0.008657567203045 0.008425572887063 0.006699649151415 0.005540336482227 0.006202775985003 0.00664996355772 0.006566423457116 0.007018399890512 0.007736488245428 0.008702006191015 0.01325230207294 0.01661809906363
-0.01061480864882 -0.005391002632678 -0.00614114291966 -0.007467360235751 -0.008458175696433 -0.005177089478821 -0.002905135042965 -0.001799184828997 0.002212362829596 0.003235441632569 0.003208368550986 0.003524645697325 0.00335827562958 0.003438991960138 0.005157744511962 0.005464633926749 0.004718128126115 0.006513126194477 0.007430524565279 0.005051020998508 0.003254198934883 0.003626732388511 0.004821928683668 0.00571940978989 0.009223056957126 0.01050286274403 0.009955205023289 0.01030055712909 0.009291421622038 0.008299926295877 0.006723774597049 0.006503221113235 0.007129967678338 0.007188864052296 0.0071658231318 0.008120913058519 0.0095284152776 0.009269705973566 0.01245968788862 0.02016337588429
