Cut1 Cut2 Cut3 Cut4 Cut5 Cut6 Cut7 Cut8 Cut9 Cut10 Cut11 Cut12 Cut13 Cut14 Cut15 Cut16 Cut17 Cut18 Cut19 Cut20 Cut21 Cut22 Cut23 Cut24 Cut25 Cut26 Cut27 Cut28 Cut29 Cut30 Cut31 Cut32 Cut33 Cut34 Cut35 Cut36 Cut37 Cut38 Cut39 Cut40
48.16969740771568 43.25300992019833 43.46025506432663 37.28709934778705 53.75836460968026 62.10988272215301 61.46759130164804 109.95479575021363 181.94623001843553 228.5291022670866 242.73513764444598 317.9589943883685 408.23082983187896 477.2765575650303 598.9486380523402 681.4699596820955 811.169538189755 935.3089999030852 1097.2602771678557 1112.0045456778012 1080.2705476453623 1006.3603034121327 982.3421600478601 898.3415389586888 808.5294179835868 647.7283194959017 549.2121474373668 455.0549753054706 359.7618739943293 264.6174215338935 192.94380616007868 180.05937080044382 167.32027332569558 111.02675235246481 66.56547854411086 42.20338308283905 42.67251341355518 51.5027452368966 37.14345326233189 51.2263958478637
40.6425844937568 52.044877251755906 53.149062958224974 48.88827076053163 56.18566548845188 71.11175903737374 91.94341571139734 162.10078679886894 221.4715104268589 283.4497714078736 315.1267625195776 416.2669740426035 498.4316508529942 612.6301233280876 715.0054328456283 863.3348222771476 1016.0817174065876 1164.8742042167678 1289.2100222951228 1422.5319427276445 1360.2838320884355 1287.609547875588 1305.6466796926452 1203.6876187787736 944.5376818213483 831.2063529090505 637.900503826665 522.1704046526636 437.1185400045348 309.5096526496535 266.75252661246134 189.21612446680643 157.4076402161735 140.32888899919362 85.55144403809177 50.40733994502024 45.165597683815506 42.27091241179401 36.775436637598816 40.88727872513991
57.934629363127115 53.08913508759786 50.93358128114361 50.33662648850837 65.63362610139409 72.28667290495143 89.81168112727354 178.58093639963954 240.54402217240087 291.0986115592897 378.86716101518783 444.05378973782933 557.1493876091826 675.2102871268914 844.0541863377763 1046.7937898534888 1181.2686614820796 1356.9522824407886 1549.0488044391204 1649.4947991272381 1577.0991401969507 1531.6278592014994 1531.6023482878381 1436.7348467883733 1184.53020120042 1028.5025286648981 814.5972356871694 639.5700089036725 489.5473379480955 415.28804687540713 312.1694345315779 224.1272082520952 197.38538118788543 166.34400442829204 116.16909312288634 47.4402566704496 43.035021907136446 45.74779687196227 36.0260761347954 51.64971422637755
46.854291293234624 38.50593599243277 53.19248359574774 43.769601480368216 58.60303805496181 82.7507310764071 108.54652616752094 189.066802083856 269.75102349844127 320.7035177133862 407.04796279793817 508.6104706739371 638.7571438653463 745.697407609848 928.0465426070926 1138.1044876800745 1401.2856232387492 1652.0220837480206 1789.9158592504511 1986.1411788786472 1859.0716289475602 1894.6755347560565 1786.9921991856686 1672.041210677737 1386.6658717691425 1077.1159689748424 888.4342709344137 697.9640046924401 561.7221071119938 440.6229064418551 368.32942410623406 266.38195436328255 213.64872173252405 183.32151291441144 107.86027171160396 53.97901730865425 47.856885249166744 41.97257517887062 36.25781943696041 41.8041827604514
42.49900740473094 51.06246648256993 53.24612921298672 49.54945694524381 70.86155840709607 86.02226719130552 127.51457962500244 226.39829925508513 298.463012860569 344.3807895213646 416.35460998206116 521.2040684323078 661.649859124747 799.2042297376918 992.0297193783543 1254.2142203077688 1593.5454764575547 1885.2696367328801 2152.7144637998695 2306.4303816236506 2281.5308992305077 2233.733819287002 2119.472503139405 1870.9531267321788 1547.8345598097187 1225.4192550046314 927.3962786037154 767.7460364364556 624.3242783952304 471.2040263229583 407.5872093561205 305.81519987835935 226.350919620747 172.0085115181228 108.46802385899854 69.24519280711755 40.128211826465 48.735181439198634 44.93438068998939 41.51588012128665
47.40125103839813 62.97844603516876 56.44113083578568 40.956010093556344 63.53917116968244 90.42504149451044 145.49424112013372 235.4707515237976 291.45922060183295 308.5200840572562 431.62967939436254 543.7860669838414 710.0439098819108 763.7362061787895 1027.832397374869 1316.202066551654 1726.8949267959401 2052.9459066816994 2403.071117947802 2494.429447415263 2401.127046097815 2527.0518177430727 2388.9220447868925 2005.2400019793406 1698.929467351537 1295.7028439961523 1015.0551331120279 774.6192042278584 605.0784109203828 518.04342065436 380.3294393619953 287.1852623525717 231.4100504127421 200.4928200495222 117.01078282013204 62.79020599286608 46.777597848601985 45.249329526064926 43.735445849959675 37.544229397303866
45.07720781633039 57.07946040537208 50.098706777527894 51.96578208911791 46.29912148916049 73.96120158197239 131.42239806607932 213.3111535848321 268.23315480773806 358.0461689697027 417.27934686821243 554.3184627857702 653.4736544267241 854.6850448768243 1019.2007074285516 1279.6368590943403 1684.5366414248745 1981.4190027850498 2375.350053579829 2422.7306519363315 2290.7827899498097 2373.277861550457 2489.3280349054844 1990.642569088334 1616.983253380019 1341.2748630848334 987.7102607037507 804.9962238089959 613.6311817503824 497.77501561139456 378.69663871803766 297.19847205114775 251.5404136510622 195.297296219733 122.29454205578732 58.50957932024609 52.263480118656005 48.929136666611136 47.53840786494345 49.59263430267624
47.468155000631135 54.07857430847306 49.383549516349085 53.47064674503733 74.25796027044782 67.54100459550082 105.90312620683632 184.52629662277752 275.8364479128155 305.74942577128166 445.67831713603886 514.4503128658421 661.3605756664934 793.4112986310457 1045.0499304042837 1289.905142405356 1586.7254347570556 1851.862821441986 2207.5582596836134 2353.9038066067747 2175.326319396408 2279.4680304989593 2138.9672670417895 1828.745706121291 1541.3363294697713 1115.9407247991876 881.8316881157891 743.8749111134706 574.474142536109 515.6593656408721 397.0498506664964 314.6146314690812 278.31056112158905 192.94287992237935 112.78190906527838 45.302561599308945 39.766059515251484 45.50781271640136 49.99371271237945 40.23904427473247
45.8354503116363 47.667101428103315 50.65182410225131 47.79042795856146 53.69185808012798 78.44031419513858 118.67277604287233 204.7564347689817 249.6736325946797 316.8909501375392 399.7785785098121 500.3821683012185 632.830862749489 788.620832524808 984.1327001366866 1162.5221221824784 1391.3562022871115 1673.6648707862346 1857.017941556926 1955.0411262481057 1944.693674185371 1927.0374792005748 1793.2012509072867 1611.1189755303951 1225.4400743958386 993.5368539217772 826.0367367165334 737.7215785016292 582.3528988819791 498.3421544731554 387.4066374861088 298.65661368960565 231.00694193453884 181.97352079161462 106.54017495862436 77.80910962080833 44.27376090396615 45.89681960821048 46.777618675700076 54.16320303267216
43.97166758185116 48.69548057164233 43.496896701041244 53.17493174888377 53.68907344646229 71.46629307170795 108.30492096403145 147.1282513477143 210.35801437953913 300.93348403695296 342.8241286413652 443.0487474832191 592.4089909570589 734.2445221205389 883.5917357270898 1022.64430292701 1307.8774961070153 1474.1634902207752 1595.4206002317678 1656.7139057341549 1692.6041270476446 1665.503647812711 1562.3742009083644 1270.5876562314209 992.7511252620849 917.6126284225594 854.3153821959363 663.4516397299373 560.4296907883189 498.81244856321234 402.414191707212 292.2310075496173 225.43685492893147 162.63778160159296 72.85002512359112 50.5476890571899 51.592427135706295 37.46583394321912 46.72649619211595 41.90878488997221
44.6519322728425 37.785644873690394 45.55954948339213 46.79534165466801 56.33369801515762 55.93067929352536 93.52428852127142 124.87370813982734 179.3482449729003 226.17633791375212 299.40338718987846 371.61112350414146 478.5866570267729 589.5055576568622 698.488386977219 864.2033614798398 1002.8016376896761 1210.3860711058853 1406.4633374694113 1380.4825016824343 1326.4103438559464 1372.8827450476049 1281.7699614192657 1031.0052441998291 879.2432173986172 887.9720819694269 744.6953261893648 619.998600457883 538.3696034876351 447.25567321802515 328.4254089536217 280.4253561163264 214.08535456405508 148.24346689337114 77.43173689335062 39.326909554638036 51.988088936538006 45.5884858239549 44.3108212673469 47.692510085503876
46.02712346468135 49.632232592580856 43.490112992877116 47.210507149280204 47.36522001722202 53.66310061682535 78.7226340334439 95.15026419392413 154.46394820360314 202.78299137326414 253.73936663867605 306.46804609788967 386.35474423137407 443.97335501182357 591.4375380148555 717.6280684075944 877.0348123413246 1011.9697104859048 1028.88375518992 1069.4802441103238 1078.1131964815122 1110.5133134279647 1088.9856789210871 917.1356328583025 759.6534644372657 676.9732617796155 572.3587909035866 545.7104913812411 453.10133739945474 357.13981246487594 292.8073437072408 214.2715708611538 179.78224791378858 120.16218373662794 49.946171952231296 42.308019141137166 43.79746550547753 37.363350723920526 39.94092682527256 38.44736586241146
40.02233542976408 42.18391581253672 50.18123493228884 49.39421311790164 48.360004122972036 58.43185387120992 53.370038043141115 65.91332422298342 110.58002237164501 187.18455001883336 150.6978551284785 195.02570755954395 316.23870864029857 380.57541450262994 452.4839191468056 570.2150544508746 711.8334284122385 783.8650588458577 759.1671086064553 774.8378722149382 852.8490578161538 860.0974368139541 863.0649857765571 757.680015242299 680.638789940161 538.5850803373191 488.07798448499017 380.88499317823334 357.37968164257086 288.6921599421666 254.18074474659164 192.78082563949914 149.32574046465285 94.9453456190211 56.369019557861776 46.53619203490733 42.60775218427558 44.79692502159621 40.157062036841204 41.82057945448626
50.58859147849379 40.95573377803689 53.98774809209816 48.26668402021881 46.0236297081806 56.58083974987174 60.40103048618335 56.94502966299311 70.74221601490017 136.88263396215487 129.25948503157173 186.13959800256384 245.85103152776404 295.1958100809153 389.071563784403 470.5481296002568 539.6409607782831 604.9072767444239 604.837589506279 594.6467807698589 619.9395915184825 680.6736075773014 664.8741557309482 598.0324417695363 498.0162888538967 429.2441538772852 361.3325778168093 284.667650822405 244.58724902790834 227.2871918896343 189.23676430015252 137.06565148002568 78.26790480621975 60.82862028735862 55.56891864513404 38.305916053662244 53.181940891340005 41.605268421938675 44.76432484996987 36.76686475127068
43.12948921977795 46.251899060352 46.767802672627994 45.933767375945685 42.16276421672181 51.4659595628148 39.040613355178905 54.69053706153196 74.9225840890559 76.80497718618223 119.22098282582573 156.39299235903 175.4722279926642 218.39792943394127 260.01017079538013 323.03123587559173 383.12052391865524 417.5717874345229 463.5287251574787 440.7281205204252 482.3163449936147 472.84229318095385 478.45790118971973 412.77353312796123 388.3310001064014 302.19043236149776 254.60186052072441 223.3347279316672 168.73718967541703 177.44858860712353 130.926371240259 89.57977590093847 50.62675957157086 51.247762578330985 42.192115603269016 42.619928237264794 39.8412467558598 34.225781516825435 47.071024258770116 41.71487072486448
35.8336837211286 45.988209772273294 45.249222623898106 35.688558695190885 52.966371428165736 49.861276960811225 49.825891560469934 47.448483497277394 51.521962041724194 59.502074738378326 76.49219031736368 112.29351745962315 140.66253964288674 174.89269180284174 197.03961152572515 239.30798107383652 229.2412612836466 267.80805852315945 307.4129067874241 292.9906764726287 302.05046812056156 313.17453061316746 297.16459474147365 269.0105933012912 274.49233636108 215.63104266126103 198.13453424671542 156.60874412046195 145.23655970076544 123.12874328512561 83.91978549247646 55.148396556809466 41.880890502690924 42.712214539015015 39.08657998529659 41.25110845061116 48.765712436916154 40.969512793006906 39.043764800554875 40.46087860005059
47.398232826246755 47.52973834494236 33.83697410550851 47.126450267654555 47.24618858960143 38.111698356134845 47.706234879886466 46.34669373836758 54.64084289575707 53.37674680222172 65.52881202977281 95.81912986923392 97.27034290234774 117.43369847918613 140.5388358046959 152.09833478721293 174.01649899808382 202.3690466689934 206.7292288032205 201.84173728339354 210.65247585533902 231.02458678916895 221.68348193210764 210.79574199274222 175.88929136709763 152.6528755216044 103.41702291763646 121.87997977069887 100.3458228947231 79.86557066118685 48.06978907620184 58.55936195707479 48.52930823840814 44.22782339579663 40.261862877421144 42.31036147663638 48.784524173568244 44.25372469899684 42.81994964422766 48.89637753076181
54.36545582176994 44.65243194512961 38.3059275312972 52.782625739248175 38.24416284009671 56.376360380664714 51.5417658859652 44.579913472730546 53.2416153621063 49.72648606967098 43.11592535299209 67.1459108713907 62.83010342321596 78.6276616757435 102.49238292730047 102.05604210722235 118.43052687504955 135.61051199134286 137.94799616576773 130.7945048932454 145.69937732030303 145.55500165996645 136.3528888540204 137.0367377447802 129.3194216254692 111.3539334655961 102.74041353280111 79.04574872535673 59.960145029036724 44.172966071929345 50.51061711461969 41.5995072973413 47.28959195990344 39.97263770989225 35.718069912003386 34.75028152829865 36.68400193388179 39.72003162740843 39.35528759959151 42.459001502806125
45.54554310372898 38.0148760114911 44.75607517076507 34.81294136281517 36.71226507443571 51.23467287645912 43.16315842774408 52.7858743340545 42.87802769036824 54.309729030127606 49.43933564099856 49.55925811856472 56.1235225556497 75.13800054386301 58.65244870034816 70.27399296812756 84.09428354310555 85.58731554907138 93.98051094699493 95.36187520768856 89.75177687276968 100.92631853170984 100.0430761381471 91.76670528944109 85.71064781537696 90.97356331806466 80.83590374588354 48.503043089713856 62.62125633562472 44.94685553768716 49.94979834630494 43.2625083470401 43.02778752283088 33.96899170105299 40.186349968307546 40.21185139924537 44.58176951672638 39.22860499364969 50.99834932846433 36.523886262829684
43.38986212467172 40.16249875959304 36.782889144836915 53.57131554075414 47.842411134305536 46.62302467824672 36.831998376887604 53.68616616251921 43.36884504427949 42.779178880204796 34.54401989863239 32.39505497057046 47.20296096875372 60.45569920708647 53.13082906798676 63.52609622016213 58.90505334885999 54.997454596172815 55.57298292393312 51.131434879231314 60.652844900591404 48.8457676217436 55.442960211525374 51.53091446470779 62.13159815649552 63.04704452104151 43.78650064100103 33.655398765067964 46.079717487772314 43.36424150191031 41.44769572483944 41.62204210126752 34.90434888788125 39.81470367333011 35.93733796352791 36.32215323250525 39.14848276599858 32.22232515267353 48.35807223060151 42.369032242377855
51.0 48.033460811743986 43.449675961876885 38.823336777284645 56.881114598334136 43.904780909350634 38.77403068633361 45.03060283488246 47.12778561794033 41.93888712241387 47.887978627176324 44.03024284112413 53.94873098972909 50.08740554076222 58.285269962765355 52.96729415146574 52.955425915235104 58.272037146041505 61.15629932544817 55.46640691874204 48.1479383231835 52.5594725775971 58.87063987946039 53.290042945333646 58.065058746462896 49.72031307680996 45.38630726682512 39.91370752998953 44.60766251156217 38.05568939765375 34.6138973173736 44.43294437935512 40.14041908154432 51.25495460596502 35.19899751205546 41.945538058435126 42.943914188733615 41.65339446785384 36.12454941949754 41.0
51.0 48.033460811743986 43.449675961876885 38.823336777284645 56.881114598334136 43.904780909350634 38.77403068633361 45.03060283488246 47.12778561794033 41.93888712241387 47.887978627176324 44.03024284112413 53.94873098972909 50.08740554076222 58.285269962765355 52.96729415146574 52.955425915235104 58.272037146041505 61.15629932544817 55.46640691874204 48.1479383231835 52.5594725775971 58.87063987946039 53.290042945333646 58.065058746462896 49.72031307680996 45.38630726682512 39.91370752998953 44.60766251156217 38.05568939765375 34.6138973173736 44.43294437935512 40.14041908154432 51.25495460596502 35.19899751205546 41.945538058435126 42.943914188733615 41.65339446785384 36.12454941949754 41.0
