Cut1 Cut2 Cut3 Cut4 Cut5 Cut6 Cut7 Cut8 Cut9 Cut10 Cut11 Cut12 Cut13 Cut14 Cut15 Cut16 Cut17 Cut18 Cut19 Cut20 Cut21 Cut22 Cut23 Cut24 Cut25 Cut26 Cut27 Cut28 Cut29 Cut30 Cut31 Cut32 Cut33 Cut34 Cut35 Cut36 Cut37 Cut38 Cut39 Cut40
38.574997306237655 38.574997306237655 24.044746702709755 54.06017854939449 56.584187144433514 110.0966622734286 116.1233746972673 207.57237505320967 385.5220942889311 476.0547307129361 575.5614804233611 910.9518370989072 861.2796706308031 1118.6340775266206 1304.5164569954711 1576.6451742306363 1416.7604583774244 1867.698670661133 1822.5777239514043 2277.332394111628 2091.681177226146 1765.7042851173403 1517.2850251678565 1356.0957426802286 1307.3492710130708 1201.4019125958462 887.1448394929733 667.7165279628572 597.1120033938228 422.8241249455652 285.52811523746453 310.31672083601416 225.30145228197992 134.0878388765659 93.28663546151418 50.99333278304394 42.28173246995701 37.4538929356432 17.818451436073627 17.818451436073627
30.41940891251625 30.41940891251625 42.7957184620207 52.320220650501916 73.09956090620827 115.4419149750367 162.97252265986992 270.5989418774775 449.44036375220935 460.9206652146423 751.9847555338993 924.3346848959677 1442.481235860147 1170.4835058317929 1539.9528697990602 1872.7465370354269 2088.3067980477654 1846.9873919710008 2135.0281258667114 2093.831653590077 1931.6647538263321 1955.5354934424438 1787.0497549920583 1558.1427691529582 1411.2802204159188 1283.3013779057646 990.807211567164 763.6960645331687 538.2999393839315 433.0333794715318 341.3716732526219 318.73874502584226 225.28524957746623 129.59026216020104 105.90307730392563 87.38513025504557 62.708031512876055 64.30074633219665 27.110862299205877 27.110862299205877
28.450602954739114 28.450602954739114 48.01355565906469 58.60343939304736 87.42557470241135 131.79878527208797 184.14976273888186 325.81751547046053 441.94023961495435 671.0466728594328 861.9584570638243 1131.755877997125 1128.629399194542 1477.0343578763463 1902.4425118714498 2282.0694844347827 2342.9115041407886 2045.1871347096574 2046.623719424334 2290.964920644412 2285.5297047962117 1970.6604000784264 1616.5254466266942 1361.9205655853261 1333.6406438916704 1414.2798898928143 1060.7199409005336 802.966223838186 706.5529110735777 537.0606638335258 393.8083432988402 323.00728759412857 238.95407897976764 188.46775442313603 109.84855149740591 63.66724915634726 87.73940462852597 35.83667388974758 44.8236379547483 44.8236379547483
21.722810631100778 21.722810631100778 56.03809767940584 56.78085444701916 92.56153470478665 143.29547008447733 216.4876202944043 319.0095352350939 411.1397150828906 624.9975287417242 789.9320359340218 1110.7237098578278 1242.0001542780076 1742.4540358289303 2196.224247626598 2172.066103821748 2194.478810538582 2412.568298692379 2225.869751453769 2252.4173718406223 2129.622771426428 1952.486816981728 1807.523858481025 1847.4705688428965 1382.5821010597122 1536.160793622317 1017.2037734206244 868.9072416572875 696.3008381912933 592.1265926209529 472.9133378368473 384.815589250514 285.4522072775567 190.34163855222798 128.17342875398413 103.19037239366746 69.59053955097797 59.3969491231754 49.48329006483692 49.48329006483692
40.97599506058462 40.97599506058462 43.1279339273708 64.38302345472417 156.18709597338355 193.5267932684929 201.14510764499857 306.99027842077544 411.7309836411524 698.5637730573759 699.2011758251431 1274.4009131193718 1412.1075934156377 1365.9985831656631 1883.792539513463 2323.6417549170656 2248.1439784564777 1916.7875523086116 2229.0558657448314 2446.753399298774 2377.0960819765146 2107.689638647691 1827.5607752817311 1818.111768588767 1451.1389324162833 1682.008232342181 1247.4470628047482 977.8528734188751 676.7102325913141 664.8258818933025 522.5011735229677 414.6965841021207 291.471046514259 212.67247918311875 131.0749908759708 100.84898374614156 64.92375714439875 56.0631119107148 50.582398897411174 50.582398897411174
41.902356363570505 41.902356363570505 43.253226903137644 62.457516353742704 81.31653931730706 144.98898161911748 191.44108327131795 381.57611086656925 512.3812376900843 550.4883080760773 819.1462410175805 1206.5554645837074 1290.7012867658736 1814.5338034616448 1757.9299981625788 2049.8932571338023 2580.6519369663647 2342.364271066646 2377.383578317221 2246.624956496679 2043.2533909959348 2257.5080576689506 1912.0895558379555 1540.090564238746 1648.8438577226736 1384.2192041180685 1118.8973824497443 1085.0159766993079 916.7255551967443 739.6389898488837 477.5964085733106 349.6622375917005 288.2031521735464 201.02162164881685 130.08367530693303 94.01655645264321 73.937535315066 58.479296666906954 59.271193281253424 59.271193281253424
30.04819622453443 30.04819622453443 53.9164684654098 77.41530188689559 108.0409637774666 134.20101018472022 249.0972492022878 330.754406948596 532.579403754707 701.7263342471379 870.9590800912626 1075.0796140379769 1244.7949236175525 1436.7808812840362 1441.5760523391918 2220.196405000076 2063.4209747015852 1863.7603049226395 1980.9918868110371 2044.8252461764253 1791.8674365753957 1859.3025113686692 1755.3971570385218 1775.4812977135166 1396.9331941602425 1419.947757768541 1033.1120493675528 952.83803545769 733.4866785769041 574.7563363832523 633.3331852628338 403.25118709962254 299.5951286073791 164.79690429269507 122.76732957925394 113.05873679083415 70.26810733488394 92.73975565208009 43.058260930743046 43.058260930743046
50.06460966212952 50.06460966212952 66.72526095682265 63.45662709586904 104.36317468734148 132.29496796928262 276.4190397052781 296.94926393676707 623.9297953761426 613.5405375062262 720.071209772028 1003.3718724937763 1376.1592459123042 1285.8425927218093 1481.2479962468385 1925.2486194344108 1937.4130306738477 2112.024473467345 2170.641339666809 2000.580805036338 1719.1606258027707 2004.2872637643334 1806.5986314310355 1945.6851048629944 1584.4789613658893 1333.2260317212856 943.9184690549685 964.9100322274312 789.3155350905828 558.5288629946485 525.6111297082089 356.7996102167499 253.28858569366517 231.70491611428068 104.17996674486562 105.35855899268329 72.28306283366302 64.79979410358787 57.403974088909465 57.403974088909465
49.47340614981907 49.47340614981907 73.58805081839559 66.3708518712962 71.39678197425606 184.07195685061356 202.40190061012518 293.8346689089601 551.879247158427 616.4092884724205 873.4639385147052 904.9593629659129 1186.906247484277 1214.9977766335633 1278.2033597824231 1332.858867532198 1751.8677673514705 1851.4024143268805 1951.381854612145 1693.376361188843 1717.4902746650764 2306.758677838322 1647.7617592179263 1361.5602530422889 1478.7845679325776 1183.741192200051 927.4342927228429 998.7451356863432 786.0996333058056 620.4161581715439 477.6330557696272 402.9313620839015 270.2803636258822 194.07824568257755 122.03444726247164 97.33229588140179 79.4791500239257 69.33794136490631 57.99707976290498 57.99707976290498
45.123657825781024 45.123657825781024 68.04339155544601 58.181489800527714 93.82285381805403 131.61466432815794 231.66647248926003 258.8479706350114 521.1820059430368 503.35179353865294 734.0774433644549 871.9433679014792 1234.5039362206305 1432.905579713178 1477.484714924 1821.769300225276 2147.455744384817 1569.9337470578635 1732.6177228320628 1749.1554431267484 1924.9563923740504 1858.5999035239604 1335.9444384820674 1300.505429121134 1191.626283375633 1103.8754270099455 795.5669166104713 890.2452412183063 542.400815984541 554.090975329954 392.66721589038264 382.543839688406 263.81184466324504 194.95244934308366 134.89863279152715 114.32866133363885 66.25027814915654 58.26123366329452 43.46648155260361 43.46648155260361
34.44338099716877 34.44338099716877 61.53313479430493 49.8088252944188 59.05698263638604 125.55740231498254 112.33222077867799 285.87114156114126 425.8045642889317 614.1719002510237 679.1915398144023 692.7801133899944 1115.4158729196436 991.1249409436413 1254.8437673163376 1109.6311849628764 1782.3300284797772 1704.4106711372672 1775.8826021966008 1686.4681731372164 1629.8512350986516 1335.8269544126229 1069.9533578724697 1161.5158693586159 972.4478995894295 987.2902065978559 750.6428983466446 876.4133166107732 611.5600925897411 543.6828022533683 423.9705676583073 334.47011983148064 169.98850869333123 144.0077427731861 102.53790243642072 139.27268352653692 98.01045773555956 63.54017007945014 68.07414678015243 68.07414678015243
50.14926846104294 50.14926846104294 52.768491368744755 60.59461287012132 63.65152659092784 112.67087371013332 211.17723790922716 241.14328207883858 434.190765652334 615.4279690509278 669.3942356295116 809.9650209004466 915.7073505265679 1080.7497567792611 1174.7117582923074 1343.63834518788 1274.0817274493356 1667.6999789945203 1500.1010899309802 1513.4909761718654 1230.9749291810876 1336.968952792771 1118.2091027474587 1083.8432158610601 739.3382813897821 820.7561651886294 666.7107581538681 678.0241307273714 488.5293078833082 525.2441308938622 298.48605955240714 290.3705021954272 138.9041956180176 146.59730274217867 101.47637575498898 100.8198842367226 118.04398905963666 91.56526827992552 42.05111245735172 42.05111245735172
32.887357648806095 32.887357648806095 46.80970744176833 62.42932507553647 98.24446417077871 143.6419450267735 121.00398447795145 236.50444014581277 406.81589471702176 602.6807123158743 642.3883752439946 736.8245685288493 715.2031023134132 948.7183417424518 982.1508532446892 1257.307142880528 1124.7855085182562 1661.8165731489687 1506.908274725569 1310.3917946836098 1214.2149420274773 1112.524585416153 1275.9438406656918 974.9491019166334 646.2449725664698 751.7282833105651 448.50239375740637 447.0199685905183 370.15707395200764 394.1249635409166 392.5794631866913 252.38370899684068 189.163889710003 127.11838011257439 116.3010317924096 117.72922451542574 73.95481308321904 65.2064100878845 41.29453334881708 41.29453334881708
38.1301046521261 38.1301046521261 51.6853018889127 53.3639682169304 74.43529984470334 102.43011234030853 128.13401416148358 184.5060204342804 390.42209264862674 487.7156369296355 455.29895116535647 554.2685144699004 694.1348728886019 818.1765709223072 836.1236591868076 1148.845976491797 1188.9654253938613 1103.272624037167 1000.7305511419299 1261.8380676175227 981.7734067030979 878.7044492651244 882.6179135387081 815.1439502118998 709.526269147394 506.58740300036635 468.8707055984952 497.8445106144864 456.354920468264 413.5727508297064 266.5752771912867 220.21010120382905 178.68509584996167 181.0895827627078 90.54220439687163 157.25655224634772 84.430619695895 42.774880132138044 43.29398305765425 43.29398305765425
40.15167821586041 40.15167821586041 30.193495279482747 51.70375075873206 65.20981404560494 72.67528959754759 154.09253979517803 162.0474037808571 282.2063367269107 411.64892046908653 424.8742220419792 509.88075912762076 502.1064634600162 712.4135755009609 706.2670260521444 993.7454642570137 765.5346796515254 912.8082259322234 951.9578204807749 1107.2401235023506 937.8662143784039 772.6889286185852 978.7871950806178 663.196989860906 653.8331323126808 513.5720589230054 566.6620375173318 340.4395659343476 349.93896029225255 317.76815153129536 242.9312622410199 211.15110618384986 145.78981043725727 136.5409654956461 104.32119278522592 111.25360148709852 79.0031747066869 64.63656092773988 45.90925219961069 45.90925219961069
41.28660750217959 41.28660750217959 42.095948703898735 54.22625216324308 58.55091878073371 84.11117908012399 106.10744065873291 150.86844097080012 226.688071193367 241.7095592112165 311.158235916055 386.51160612015127 545.7650869806275 687.7761221941948 685.3611964305596 672.3886742337648 876.1890613306988 974.5058492868986 936.9404650975158 783.8997614650428 703.6669575772725 812.8808521376734 639.9044768203042 703.1499666987311 530.1856160092688 440.32259642075013 404.4377591328804 334.85771508000556 225.23530184096018 268.2785060245096 236.39667789443953 166.22463497950784 150.4712614905617 112.11718738486582 91.10265746412261 117.58220149816088 79.95346811625802 29.437808367245733 46.244167657787635 46.244167657787635
28.296668552556408 28.296668552556408 40.68596240650175 50.99679164901868 44.355075652806235 83.99152053473829 102.36742874736773 126.02396279298723 203.78970146076034 243.93962097813292 189.54956107528915 319.98598107193135 367.78162228094664 442.95447486936644 579.7734338190701 612.2333756181382 698.5478061167938 689.4044240650989 701.6239687657571 846.8687844927454 656.2837345524302 707.0179239049244 528.2684487416619 581.1346208462662 455.1981189798052 374.7316416952505 266.02961177164065 352.83583648654314 233.47681296252586 264.43452292046305 191.41326178657997 137.88039721870206 83.14706636032288 74.82957794379318 88.41212198475193 70.54076053009679 59.069835110596166 40.232423206056914 34.335112720207 34.335112720207
22.627021841269492 22.627021841269492 27.356909181821667 48.39678002824318 44.63097654109555 72.103687656568 98.49065153875742 125.51202311091066 172.48333831543906 183.53557496311572 276.21644731827956 309.7555994886128 275.3003493248631 323.934794674434 431.6491506288398 538.7533122756987 393.0429646855837 519.8405659037061 472.1110655618905 548.5083113599453 545.4836645335087 546.9935781495361 435.5968960649651 497.75969054362446 357.8368849705307 360.0463746986256 283.9006688280025 379.121488949078 295.6147693062695 229.33767554158166 192.4146661620272 100.0990561493231 174.2503742875814 103.7774659155419 109.50242664603488 85.38659478822937 65.95309049586174 32.05885192143558 33.84455170765988 33.84455170765988
20.566771528926072 20.566771528926072 34.30522259633148 32.84068505935791 52.786967130119066 39.84124379504679 71.17398897609988 97.9291443933359 126.85214933185895 149.60176004778552 173.1708853422996 220.68749692837426 221.89408718155855 276.0604624520636 313.7801347247947 419.25529930958584 464.26371657084746 437.3281960596996 462.0701222296052 471.05421552741234 444.58017535783387 381.59475930633675 415.22973010423266 381.4833451209041 424.51063521308646 309.59205637064025 256.73385224085166 213.315572015441 233.19576021154666 196.23672745148787 193.72242251615768 117.95541083981776 141.7794353905086 91.88926936641167 63.98914144264143 54.08878894700879 42.090667779732165 35.982723809649244 18.828554353611224 18.828554353611224
24.17743978801442 24.17743978801442 27.13618114674929 17.698508700923348 37.324237705908736 45.648240227234574 43.771704852948886 90.90461950820925 111.93417975479592 144.4785963971729 124.63464131458588 165.67473035208425 196.51680528141551 247.8974320199123 281.5013175873975 286.2191714974472 345.4559799673106 280.35520844644736 410.92984679529917 375.83445671728333 382.56059320251325 340.833124346648 285.65818185540303 349.9573079390891 295.5513320586599 260.90488226213535 197.81964101537818 223.22931617276603 165.5923931910359 155.25423406971734 141.9155188526168 108.15928363393398 87.40854176779027 67.50862541873762 51.717758223196064 60.49359763542516 38.28511384397785 31.817408278791202 32.953482594237684 32.953482594237684
21.000000000000004 21.000000000000004 22.918862939846253 29.81119445921544 40.2086309722296 64.85254709039455 72.84251545457937 76.09335982578764 114.70417608418698 123.99408429046345 106.01012451767653 193.01263361870255 213.9792510473555 222.9050471188923 284.66803093032155 269.1193796940389 278.97663107245717 284.9768839472429 379.05521469015446 326.97965393552136 353.99321482409636 368.997117510665 344.0794326510006 347.9623036083477 276.9516048193884 283.02105284380957 209.0074007783039 199.01640706891607 198.20609036290205 150.05170068782442 141.17201673440135 97.85520528227258 93.84795231547649 53.946279586561666 55.01146027974304 56.88375994175242 44.75322765518032 20.07339622017864 27.0 27.0
21.000000000000004 21.000000000000004 22.918862939846253 29.81119445921544 40.2086309722296 64.85254709039455 72.84251545457937 76.09335982578764 114.70417608418698 123.99408429046345 106.01012451767653 193.01263361870255 213.9792510473555 222.9050471188923 284.66803093032155 269.1193796940389 278.97663107245717 284.9768839472429 379.05521469015446 326.97965393552136 353.99321482409636 368.997117510665 344.0794326510006 347.9623036083477 276.9516048193884 283.02105284380957 209.0074007783039 199.01640706891607 198.20609036290205 150.05170068782442 141.17201673440135 97.85520528227258 93.84795231547649 53.946279586561666 55.01146027974304 56.88375994175242 44.75322765518032 20.07339622017864 27.0 27.0
