arraywave1 arraywave2 arraywave3 arraywave4 arraywave5 arraywave6 arraywave7 arraywave8 arraywave9 arraywave10 arraywave11 arraywave12 arraywave13 arraywave14 arraywave15 arraywave16 arraywave17 arraywave18 arraywave19 arraywave20 arraywave21 arraywave22 arraywave23 arraywave24 arraywave25 arraywave26 arraywave27 arraywave28 arraywave29 arraywave30 arraywave31 arraywave32 arraywave33 arraywave34 arraywave35 arraywave36 arraywave37 arraywave38 arraywave39 arraywave40
-0.5494639873505 -0.5137513875961 -0.4730798304081 -0.43379971385 -0.4012628495693 -0.3678214848042 -0.3290366232395 -0.2935695946217 -0.2581674158573 -0.2146542519331 -0.1797701120377 -0.1490384191275 -0.1019868627191 -0.04085296392441 0.01845088601112 0.06523889303207 0.1038155853748 0.1568075269461 0.2082759141922 0.2332518994808 0.2469440996647 0.2122713029385 0.1493889391422 0.0928974673152 0.01572617143393 -0.05472905933857 -0.1110735088587 -0.1459360569715 -0.175922781229 -0.2054982185364 -0.235641092062 -0.2795912921429 -0.3231984078884 -0.3632253706455 -0.4061528146267 -0.4384762346745 -0.4633398354053 -0.4791629612446 -0.500586271286 -0.5260672569275
-0.5486602783203 -0.5069776773453 -0.4696606397629 -0.4380229115486 -0.4053937196732 -0.364946782589 -0.3154792487621 -0.2780420780182 -0.2442188262939 -0.2040083706379 -0.1659840792418 -0.1284929960966 -0.07670925557613 -0.01542150229216 0.04316579177976 0.1061999574304 0.1668784320354 0.2238624542952 0.2688655853271 0.295680552721 0.3166145086288 0.274898737669 0.201411485672 0.1367464512587 0.05071732029319 -0.02731481194496 -0.08624878525734 -0.1203341037035 -0.1530319154263 -0.1834508478642 -0.2206356525421 -0.2683342397213 -0.3138804137707 -0.3537840545177 -0.394953340292 -0.4309945106506 -0.4596900939941 -0.4740873575211 -0.4948602020741 -0.5252650976181
-0.5419739484787 -0.5004134178162 -0.4682854712009 -0.4452151060104 -0.4067502915859 -0.3588656485081 -0.3091915547848 -0.2677422463894 -0.2325122952461 -0.1918548792601 -0.1483053416014 -0.1042247712612 -0.04780220985413 0.01750413700938 0.07916035503149 0.1496237516403 0.213566750288 0.2751013338566 0.3162432909012 0.3525214791298 0.3905909359455 0.3540548682213 0.2725598812103 0.1928239613771 0.09585142880678 0.006014354526997 -0.05029854923487 -0.08545899391174 -0.128372117877 -0.1739477664232 -0.2132143974304 -0.2583672404289 -0.3020994663239 -0.33970656991 -0.3816483318806 -0.4217757880688 -0.4521087408066 -0.474299788475 -0.4947577416897 -0.5234419107437
-0.5384260416031 -0.4965526163578 -0.4673769772053 -0.4443683624268 -0.4003925323486 -0.3545561432838 -0.3092322051525 -0.2640554606915 -0.2268253266811 -0.1791802197695 -0.1275689452887 -0.0772857889533 -0.01880271732807 0.04990411549807 0.1088242530823 0.1770187318325 0.2520241737366 0.3227043747902 0.3728440403938 0.4205429255962 0.4553717374802 0.4319159090519 0.3533083498478 0.2527338862419 0.1484283804893 0.05026000365615 -0.01448335498571 -0.05826310813427 -0.1155493557453 -0.1648968607187 -0.2024576961994 -0.2531480789185 -0.2936314046383 -0.3280860483646 -0.3736762702465 -0.416556507349 -0.4451870322227 -0.4728245139122 -0.4950364530087 -0.5202753543854
-0.5358364582062 -0.4964427053928 -0.4710097312927 -0.440507799387 -0.398044615984 -0.3579248487949 -0.3156870901585 -0.2685207724571 -0.2237292230129 -0.1707923561335 -0.1174703389406 -0.06648369133472 -0.001768175512552 0.06547455489635 0.1249920278788 0.1980637162924 0.2936605811119 0.3774388730526 0.4469921290874 0.5060549378395 0.5375370979309 0.5115524530411 0.42578753829 0.3090256154537 0.1915090829134 0.08794347941875 0.007617153227329 -0.05267131328583 -0.1102337837219 -0.1587915867567 -0.1982141435146 -0.2444695830345 -0.2893590629101 -0.3267886340618 -0.3699361383915 -0.4093128442764 -0.4401541650295 -0.4720813930035 -0.4936409294605 -0.5179567337036
-0.5326008796692 -0.4973381459713 -0.4702689647675 -0.440642952919 -0.3987846672535 -0.36066827178 -0.3225451409817 -0.273145288229 -0.2272339165211 -0.175354257226 -0.1158457547426 -0.06077256798744 0.002602886408567 0.07471305131912 0.1372345089912 0.2180995643139 0.3287855684757 0.4245990514755 0.5099140405655 0.5806796550751 0.6068028211594 0.5676256418228 0.4624003767967 0.336537539959 0.2120073437691 0.1036656349897 0.02867636457086 -0.04205548018217 -0.1073655635118 -0.1552639603615 -0.1972896754742 -0.247627556324 -0.2906483709812 -0.3260808587074 -0.3694966137409 -0.4078358113766 -0.4377258718014 -0.470457226038 -0.4965157806873 -0.5210912227631
-0.5338516235352 -0.5030510425568 -0.4719186723232 -0.441297262907 -0.3992412984371 -0.3617678880692 -0.3232714235783 -0.2753701210022 -0.2263678908348 -0.1742707937956 -0.1147250533104 -0.05792584270239 0.008425276726484 0.07213991880417 0.1332493275404 0.2202648669481 0.3529511392117 0.4692211747169 0.5482783317566 0.6082230806351 0.6319588422775 0.5854290723801 0.4648244082928 0.3410915434361 0.2256672531366 0.1156925559044 0.04529710486531 -0.02014581486583 -0.09610833227634 -0.1535052657127 -0.196005821228 -0.2502124011517 -0.2930696904659 -0.3259871304035 -0.3711819946766 -0.410261541605 -0.4375859498978 -0.4696210026741 -0.499960154295 -0.5301851034164
-0.5389077663422 -0.5103949308395 -0.4793702363968 -0.4448288977146 -0.4024969041348 -0.3625562489033 -0.3249029815197 -0.2773971259594 -0.2250646054745 -0.1738554239273 -0.1145385950804 -0.05589260160923 0.002221487462521 0.05481098592281 0.1240320876241 0.2270282655954 0.373508900404 0.4889163076878 0.5486532449722 0.5933198928833 0.6092295646667 0.5604155063629 0.4472237825394 0.3294959366322 0.2182099819183 0.1105336546898 0.03687044605613 -0.02230493724346 -0.0949239730835 -0.1475606560707 -0.1877515763044 -0.2428308725357 -0.2920729219913 -0.329285889864 -0.3704123795033 -0.4100098907948 -0.4365046024323 -0.4649294912815 -0.502694606781 -0.5440820455551
-0.5425939559937 -0.5144462585449 -0.4851575195789 -0.4511956274509 -0.4099850952625 -0.3667061626911 -0.3260505497456 -0.2804106473923 -0.2291544377804 -0.1763181388378 -0.1188975572586 -0.06191553175449 -0.01261883974075 0.03909189999104 0.114841490984 0.2230875790119 0.3560326397419 0.4588916301727 0.5143065452576 0.5550113916397 0.5643228292465 0.5062584877014 0.3933895528316 0.2903520166874 0.191844150424 0.09543257951736 0.02264004200697 -0.03247726336122 -0.0968713760376 -0.1447793096304 -0.1863925755024 -0.2421105802059 -0.2926801741123 -0.33239787817 -0.3690613806248 -0.4084650576115 -0.4353378415108 -0.4613455832005 -0.5024755001068 -0.5487108230591
-0.5478518009186 -0.5200251340866 -0.4903328120708 -0.4566070139408 -0.4168605804443 -0.3747420310974 -0.3309453725815 -0.2841998934746 -0.2347949743271 -0.1847102940083 -0.1333842277527 -0.08206310868263 -0.03492712974548 0.01827432960272 0.09013252705336 0.1932404339314 0.3154050707817 0.4063523709774 0.4474887549877 0.4700373411179 0.4767688214779 0.4239698648453 0.3285120129585 0.2417970448732 0.1588633656502 0.07690177857876 0.009517163038254 -0.04435455799103 -0.0987366810441 -0.1472189575434 -0.1923358738422 -0.2481460571289 -0.2969960272312 -0.3321304023266 -0.3662774264812 -0.4077107608318 -0.4364714324474 -0.4631661176682 -0.5064400434494 -0.5453732013702
-0.5546181201935 -0.5311220884323 -0.4985811412334 -0.4608190059662 -0.421775072813 -0.3804642260075 -0.3355610072613 -0.2902843356133 -0.2468018233776 -0.1991331279278 -0.1532783508301 -0.1049433946609 -0.05812107026577 0.002152547240257 0.0674083083868 0.147610321641 0.250707834959 0.322046995163 0.3485743999481 0.3611587584019 0.3672220408916 0.3268491029739 0.2571138739586 0.1861891746521 0.117163553834 0.05192320048809 -0.005613442510366 -0.05597315728664 -0.1053726971149 -0.1479393988848 -0.1963455080986 -0.2500404119492 -0.2948800325394 -0.3326378464699 -0.3707286715508 -0.409759670496 -0.4396839141846 -0.47350654006 -0.5140063762665 -0.5399031639099
-0.5598059892654 -0.5400844812393 -0.5110008716583 -0.4696036279202 -0.4268137514591 -0.3855734467506 -0.3407535851002 -0.2985003888607 -0.2584266066551 -0.2141670286655 -0.1749323606491 -0.1330450177193 -0.08308006078005 -0.02745861187577 0.03001461923122 0.104031868279 0.1835885047913 0.2396360188723 0.2632272839546 0.2712186872959 0.2725696861744 0.2392379492521 0.1870745420456 0.128991484642 0.07740871608257 0.03094744682312 -0.01575151458383 -0.06571015715599 -0.1136128306389 -0.1574663966894 -0.2035814523697 -0.2540271580219 -0.2987235784531 -0.3386235535145 -0.3761741220951 -0.4146059453487 -0.4475120604038 -0.4816186726093 -0.5139642953873 -0.5305392742157
-0.5637657642365 -0.551973938942 -0.5228375196457 -0.4776553213596 -0.4349444210529 -0.3925430178642 -0.3527002334595 -0.3162647485733 -0.2789631187916 -0.2371285557747 -0.2015214413404 -0.1687715649605 -0.1201397627592 -0.06536448001862 -0.01752777770162 0.04597473889589 0.116745300591 0.1675003021955 0.1903919428587 0.1933632344007 0.1843053102493 0.161756336689 0.1226367279887 0.08203285187483 0.04429845511913 0.005206145346165 -0.03820690512657 -0.08502655476332 -0.1309484243393 -0.1781840920448 -0.2243967950344 -0.2724620103836 -0.3131012320518 -0.3506442606449 -0.3835426270962 -0.4198435842991 -0.4527845084667 -0.4881515204906 -0.5116492509842 -0.5260602235794
-0.5642256736755 -0.5613974332809 -0.5328757762909 -0.487582474947 -0.4484134912491 -0.4090310037136 -0.3687386214733 -0.3358033001423 -0.305699557066 -0.2671593725681 -0.2304131388664 -0.1986947953701 -0.1554483771324 -0.1026747971773 -0.05577499419451 -0.008693218231201 0.04473213106394 0.09174545109272 0.1137550473213 0.1151436492801 0.1090971231461 0.09496293216944 0.0723615065217 0.04486939311028 0.01157273352146 -0.02231083810329 -0.06335334479809 -0.1073490530252 -0.152429163456 -0.2028900384903 -0.2470251619816 -0.2929410040379 -0.3351783752441 -0.3669675886631 -0.3969848453999 -0.4271465241909 -0.4588711559772 -0.4920347034931 -0.5171409845352 -0.5370246171951
-0.5663305521011 -0.5683035850525 -0.5434489250183 -0.5044533014297 -0.4694974124432 -0.4310915470123 -0.3904842436314 -0.3585697710514 -0.3301085233688 -0.2961335480213 -0.2601808607578 -0.2257173359394 -0.184610798955 -0.1407045125961 -0.09970162063837 -0.05539308488369 -0.02136369794607 0.01654543727636 0.04950901865959 0.05538161098957 0.05373671650887 0.04345432668924 0.02776555716991 0.005213223397732 -0.01918669044971 -0.05610825121403 -0.09380516409874 -0.134744822979 -0.1769137084484 -0.2197671085596 -0.270821839571 -0.3165192306042 -0.3519997596741 -0.3805077075958 -0.4080336391926 -0.4387984871864 -0.4685352146626 -0.5017620325089 -0.5316969156265 -0.5550439357758
-0.5741480588913 -0.5717616081238 -0.556516289711 -0.5260628461838 -0.4934621155262 -0.4559173583984 -0.416441321373 -0.3861587047577 -0.3583094477654 -0.3237304985523 -0.2922519147396 -0.2633132040501 -0.2258993089199 -0.1861510872841 -0.1461449712515 -0.110024034977 -0.08564979583025 -0.05270118266344 -0.01864617317915 -0.0009310096502304 -0.001304864883423 -0.01473566144705 -0.02927466481924 -0.04549953341484 -0.06898455321789 -0.09794572740793 -0.1343724131584 -0.1693729311228 -0.2060683071613 -0.247833520174 -0.2985919117928 -0.3359620273113 -0.3625051081181 -0.3868798613548 -0.4127937853336 -0.4492129981518 -0.4861435592175 -0.5182681083679 -0.5459660291672 -0.5742384195328
-0.5900626182556 -0.5773628950119 -0.5644247531891 -0.5383791923523 -0.5155353546143 -0.4816565215588 -0.442338347435 -0.4127411842346 -0.3874314725399 -0.3570267558098 -0.3295843303204 -0.3021740913391 -0.2723513245583 -0.237643122673 -0.2034350931644 -0.1715067774057 -0.1404065340757 -0.1022318601608 -0.06657771766186 -0.05307628214359 -0.05751693248749 -0.06990776956081 -0.08323406428099 -0.09901657700539 -0.119897633791 -0.1390515118837 -0.1695091277361 -0.2052661478519 -0.2408582866192 -0.2776255607605 -0.3178829848766 -0.3507665395737 -0.3761384785175 -0.3979506790638 -0.4251129031181 -0.4614138305187 -0.4985084235668 -0.5289489030838 -0.5511658191681 -0.5809019804001
-0.5974451303482 -0.5850871801376 -0.5735952854156 -0.5510731935501 -0.5329132080078 -0.5063542127609 -0.4704566001892 -0.439834445715 -0.4149578213692 -0.389490634203 -0.364312261343 -0.3391864001751 -0.3116479218006 -0.283449858427 -0.2564833760262 -0.2255417108536 -0.1866078823805 -0.1415091305971 -0.1049178689718 -0.09309287369251 -0.09596033394337 -0.1091713905334 -0.1239237934351 -0.143946647644 -0.1594030112028 -0.1759893447161 -0.2028520107269 -0.2377662360668 -0.2704148292542 -0.2987805306911 -0.3307993710041 -0.3650557100773 -0.3912529349327 -0.4134264886379 -0.4424255788326 -0.4772344231606 -0.5102618932724 -0.5352646112442 -0.5461612939835 -0.570857167244
-0.6117535829544 -0.59044444561 -0.5828052759171 -0.5648837089539 -0.5493406057358 -0.5322672128677 -0.5041741132736 -0.472903907299 -0.4447696805 -0.4176785647869 -0.3930177390575 -0.3708075881004 -0.3435251712799 -0.3192196190357 -0.2974638044834 -0.26856097579 -0.2264834046364 -0.1771214157343 -0.1443677395582 -0.134062603116 -0.1349412202835 -0.1423843801022 -0.1604904085398 -0.1840408593416 -0.1992399692535 -0.2103776186705 -0.232291162014 -0.2663733065128 -0.2968800663948 -0.3162760734558 -0.3449981510639 -0.3776750564575 -0.4097652435303 -0.436995357275 -0.4644394218922 -0.4994606077671 -0.5211646556854 -0.536545753479 -0.5437639951706 -0.5709667205811
NaN -0.6090767383575 -0.5949796438217 -0.5735644102097 -0.5570102930069 -0.5472730398178 -0.5351295471191 -0.5112129449844 -0.4799103438854 -0.4493812322617 -0.4233400523663 -0.3996495604515 -0.3768801689148 -0.3557375669479 -0.333566814661 -0.3011736571789 -0.2558992505074 -0.2063205391169 -0.1856523007154 -0.1753922402859 -0.1767978966236 -0.1859827339649 -0.2031269967556 -0.2216568887234 -0.231291860342 -0.2392864525318 -0.2617257535458 -0.2924505770206 -0.3181197941303 -0.3370854258537 -0.3637700676918 -0.3984769284725 -0.4394191801548 -0.4699322283268 -0.494538038969 -0.5091512203217 -0.5196233987808 -0.5368987321854 -0.5514310598373 -0.5762356519699
NaN -0.6319588422775 -0.6114345788956 -0.5787280797958 -0.5589423179626 -0.548192858696 -0.5466676950455 -0.5390869379044 -0.5131171941757 -0.48475715518 -0.4575540423393 -0.4330274760723 -0.4140568673611 -0.3937149345875 -0.3680379092693 -0.3328423798084 -0.282548725605 -0.2399286329746 -0.2201079428196 -0.2169552147388 -0.2195449769497 -0.2280209511518 -0.2422071993351 -0.2518146038055 -0.2575207650661 -0.2708071768284 -0.2935034632683 -0.3176545202732 -0.3410196900368 -0.3624671399593 -0.3908767700195 -0.4240953326225 -0.4582341313362 -0.4991452991962 -0.5201553106308 -0.5148338079453 -0.5183798074722 -0.5368022918701 -0.5614678859711 NaN
NaN NaN -0.6151894330978 -0.5919054746628 -0.5682346820831 -0.5531072616577 -0.5507770776749 -0.5506358146667 -0.5319727659225 -0.5146918296814 -0.4894352853298 -0.4633482694626 -0.4486279785633 -0.4236551523209 -0.3850665390491 -0.3486348986626 -0.3124570548534 -0.2828543186188 -0.2662290036678 -0.2692939043045 -0.2698733508587 -0.269827991724 -0.2772025167942 -0.2826899886131 -0.2922374010086 -0.3057783842087 -0.3249546289444 -0.3457263410091 -0.3661739528179 -0.3926806151867 -0.4168538451195 -0.4397224783897 -0.4752156436443 -0.5063724517822 -0.5204229354858 -0.5233266353607 -0.5304846763611 -0.550616145134 NaN NaN
