arraywave1 arraywave2 arraywave3 arraywave4 arraywave5 arraywave6 arraywave7 arraywave8 arraywave9 arraywave10 arraywave11 arraywave12 arraywave13 arraywave14 arraywave15 arraywave16 arraywave17 arraywave18 arraywave19 arraywave20 arraywave21 arraywave22 arraywave23 arraywave24 arraywave25 arraywave26 arraywave27 arraywave28 arraywave29 arraywave30 arraywave31 arraywave32 arraywave33 arraywave34 arraywave35 arraywave36 arraywave37 arraywave38 arraywave39 arraywave40
-0.385125875473 -0.3532764911652 -0.321081161499 -0.2927858233452 -0.2688122987747 -0.2382264584303 -0.2023711949587 -0.1724680364132 -0.1453313976526 -0.1121623367071 -0.08487923443317 -0.0599634796381 -0.02459957450628 0.02301329188049 0.07142680883408 0.1087704598904 0.1384247541428 0.1795166283846 0.2160155177116 0.2295422852039 0.2272474169731 0.206325083971 0.1617325842381 0.1097746193409 0.04830230027437 -0.006408952176571 -0.04904779046774 -0.07882060110569 -0.1044132262468 -0.1306820213795 -0.155645981431 -0.1938713341951 -0.2300397604704 -0.2604713439941 -0.2943578958511 -0.3227928876877 -0.3470976948738 -0.3631014823914 -0.3816502690315 -0.4001789689064
-0.3894350528717 -0.3528635501862 -0.3227886557579 -0.3014175891876 -0.2749417424202 -0.2400247305632 -0.1966680139303 -0.1643718332052 -0.138599306345 -0.1069555729628 -0.07533685863018 -0.04608762264252 -0.007513213902712 0.03904138505459 0.08572491258383 0.1365663260221 0.1769657731056 0.2215915024281 0.257531106472 0.2741352319717 0.278617978096 0.247195199132 0.1947356015444 0.1333143860102 0.06744092702866 0.009996395558119 -0.0318061336875 -0.05928310751915 -0.08996449410915 -0.1164883822203 -0.1492090374231 -0.1883101016283 -0.2238407880068 -0.2555630803108 -0.2893879413605 -0.3205296993256 -0.3470014333725 -0.3602975010872 -0.3775343298912 -0.4016990065575
-0.3865616321564 -0.3490656018257 -0.3263050317764 -0.3105875253677 -0.2781969308853 -0.2374937981367 -0.1952538043261 -0.1603278368711 -0.1317405104637 -0.09881398081779 -0.06134244799614 -0.02692567557096 0.01378987729549 0.06183131039143 0.1099691092968 0.1652812808752 0.2056307345629 0.2523344159126 0.2873294055462 0.3138428926468 0.3341234326363 0.3040000200272 0.2410724312067 0.1720297336578 0.09551082551479 0.03006247803569 -0.009290292859077 -0.03969091176987 -0.0760060697794 -0.1113840192556 -0.1457669436932 -0.1828043907881 -0.2162255197763 -0.2449929267168 -0.2799722552299 -0.3145186305046 -0.3414298295975 -0.3601207137108 -0.3762463331223 -0.402164041996
-0.3844636678696 -0.3501111865044 -0.3306399583817 -0.3118668198586 -0.2735275626183 -0.236432954669 -0.1996514946222 -0.1597729623318 -0.127252176404 -0.08947496116161 -0.04772163927555 -0.007416963577271 0.03664957731962 0.08804340660572 0.1325106322765 0.1831013411283 0.234821587801 0.2876442670822 0.3242132663727 0.358166873455 0.3813107609749 0.349468588829 0.2858936190605 0.2161948531866 0.1352818757296 0.06432707607746 0.01831135898829 -0.02149670571089 -0.06852275878191 -0.104634180665 -0.1337454169989 -0.1766376942396 -0.2123163789511 -0.2387118786573 -0.2761736512184 -0.3121808767319 -0.3354234099388 -0.3569798469543 -0.3766335248947 -0.4006052017212
-0.3898456096649 -0.3571127057076 -0.3380901813507 -0.3131244182587 -0.2752302289009 -0.2423646003008 -0.2065702825785 -0.1665025800467 -0.128069922328 -0.08636659383774 -0.04456551373005 -0.00279425829649 0.04752278700471 0.09843546152115 0.143034607172 0.1980355978012 0.2696531414986 0.3293924927711 0.3723965883255 0.4106734991074 0.4362695217133 0.3986438512802 0.3305000662804 0.2516313791275 0.1662527620792 0.08759562671185 0.03121558204293 -0.01749688386917 -0.06722404062748 -0.09906242787838 -0.1290074139833 -0.1708128005266 -0.2093974202871 -0.2382265180349 -0.2749431729317 -0.3076841831207 -0.332688331604 -0.3589611649513 -0.373695731163 -0.3965829014778
-0.3956590294838 -0.3649491071701 -0.3425024151802 -0.3166995644569 -0.2796249389648 -0.246281966567 -0.2137353569269 -0.1729993075132 -0.1350994408131 -0.09394730627537 -0.04707245528698 -0.001914732158184 0.04759245365858 0.1047613024712 0.1517479717731 0.2119699269533 0.2979668974876 0.3614928722382 0.4126576185226 0.4609975218773 0.4833645820618 0.4399236440659 0.3551120758057 0.2691787481308 0.1790916472673 0.09887501597404 0.04540800303221 -0.01157476007938 -0.06296775490046 -0.09954880177975 -0.1333313286304 -0.1750449985266 -0.2096589058638 -0.2370619922876 -0.2741644382477 -0.3073183894157 -0.3311432003975 -0.3591378927231 -0.3768041133881 -0.3972829580307
-0.40312063694 -0.3743748664856 -0.3463221788406 -0.3194726705551 -0.2810438275337 -0.2474385648966 -0.2169829756021 -0.1775907874107 -0.1362686604261 -0.09586699306965 -0.04908601939678 -0.003662701696157 0.04894471168518 0.1024313718081 0.1510193645954 0.2140453606844 0.3111111521721 0.3923551440239 0.4372960925102 0.4778108596802 0.5020834803581 0.4553515911102 0.3556710481644 0.2752706408501 0.1964449584484 0.1127342432737 0.05929045751691 0.005165133625269 -0.05378045141697 -0.09770348668098 -0.133173763752 -0.1779562532902 -0.2125639766455 -0.2376421242952 -0.2755025625229 -0.3088454008102 -0.3313955664635 -0.3607007861137 -0.3836743235588 -0.4051392674446
-0.412449657917 -0.3820494413376 -0.3522996306419 -0.3225421905518 -0.2835385799408 -0.2478424757719 -0.2191219180822 -0.1802047044039 -0.1372203081846 -0.09730686247349 -0.05232636630535 -0.007693096995354 0.03942565247416 0.08907005935907 0.1461080312729 0.2182332724333 0.3240844607353 0.4097003936768 0.440379679203 0.4685659408569 0.4854306578636 0.4388690590858 0.3457905650139 0.2687135338783 0.1910144239664 0.1064341291785 0.04976990073919 0.005211301147938 -0.05263724923134 -0.09373128414154 -0.1241537183523 -0.1708391457796 -0.213740542531 -0.2433756142855 -0.2753636240959 -0.3088657855988 -0.3323097229004 -0.3591269850731 -0.3882673978806 -0.4187407493591
-0.4150958657265 -0.3872404098511 -0.3581036329269 -0.3293753862381 -0.2916824221611 -0.2547773122787 -0.2225025743246 -0.1846050173044 -0.1435752660036 -0.1003614664078 -0.05537723004818 -0.01309491693974 0.02583422511816 0.07491707056761 0.1388854235411 0.2156993299723 0.3110636472702 0.3849219083786 0.4111145138741 0.4328569769859 0.4436211585999 0.3902446627617 0.3093565702438 0.2460224181414 0.1722557842731 0.09610541164875 0.03812349960208 -0.003497529774904 -0.05596739053726 -0.09440669417381 -0.124672845006 -0.1729146689177 -0.2165371924639 -0.2484756559134 -0.2771506905556 -0.3080717325211 -0.3307722806931 -0.3548599481583 -0.3907795548439 -0.428230881691
-0.4189445376396 -0.3908829689026 -0.3653255105019 -0.3363344073296 -0.3025451302528 -0.2677004337311 -0.2295674830675 -0.1896228045225 -0.1498469561338 -0.1083442717791 -0.06750749051571 -0.02641753107309 0.01011697947979 0.05524601787329 0.1148571670055 0.1886576116085 0.2744837105274 0.3361015915871 0.3629161715508 0.3732460737228 0.3719154000282 0.3287214040756 0.268768876791 0.2109082341194 0.1469136029482 0.08513692766428 0.030437938869 -0.01412456482649 -0.0611180216074 -0.09926168620586 -0.1332842260599 -0.1810432374477 -0.2226598411798 -0.2503912448883 -0.2787283658981 -0.3111633658409 -0.3347782492638 -0.3582117557526 -0.3968964219093 -0.4313434362411
